-1.667530691598221093e+00,-1.647913745303819066e+00,-1.628047287465515858e+00,-1.607944212785127558e+00,-1.587617937002907542e+00,-1.567082370695308313e+00,-1.546351890645634608e+00,-1.525441308907779625e+00,-1.504365839697515472e+00,-1.483141064259050346e+00,-1.461782893866673483e+00,-1.440307531132391627e+00,-1.418731429800355048e+00,-1.397071253217724518e+00,-1.375343831679335160e+00,-1.353566118850145106e+00,-1.331755147474974255e+00,-1.309927984589436711e+00,-1.288101686449301564e+00,-1.266293253397599905e+00,-1.244519584889849373e+00,-1.222797434897503699e+00,-1.201143367908292348e+00,-1.179573715739396622e+00,-1.158104535375359845e+00,-1.136751568037273064e+00,-1.115530199683011592e+00,-1.094455423130236582e+00,-1.073541801984357225e+00,-1.052803436542851578e+00,-1.032253931835201310e+00,-1.011906367944310770e+00,-9.917732727407146953e-01,-9.718665971452367103e-01,-9.521976930191717869e-01,-9.327772937636313877e-01,-9.136154976916048831e-01,-8.947217542176928440e-01,-8.761048528915615918e-01,-8.577729152820894321e-01,-8.397333897001981740e-01,-8.219930487296127630e-01,-8.045579895164740591e-01,-7.874336367510719192e-01,-7.706247482580961261e-01,-7.541354230959198546e-01,-7.379691120506959301e-01,-7.221286303975533727e-01,-7.066161727891215882e-01,-6.914333301210078275e-01,-6.765811082148527333e-01,-6.620599481521902696e-01,-6.478697480866284497e-01,-6.340098863578131905e-01,-6.204792457282506390e-01,-6.072762385633239113e-01,-5.943988327756579704e-01,-5.818445783573364949e-01,-5.696106343272395733e-01,-5.576937959258556621e-01,-5.460905218962308627e-01,-5.347969616970924545e-01,-5.238089825025347146e-01,-5.131221958518084048e-01,-5.027319838225867699e-01,-4.926335246114634803e-01,-4.828218174162055565e-01,-4.732917065253119393e-01,-4.640379045316112006e-01,-4.550550145977911853e-01,-4.463375517128433945e-01,-4.378799628892451334e-01,-4.296766462612737758e-01,-4.217219690549955935e-01,-4.140102844101782864e-01,-4.065359470435323530e-01,-3.992933277513002199e-01,-3.922768267571512535e-01,-3.854808859187002223e-01,-3.788999998126019175e-01,-3.725287257241580718e-01,-3.663616925726917994e-01,-3.603936088085450962e-01,-3.546192693215659553e-01,-3.490335614042434642e-01,-3.436314698154045999e-01,-3.384080809924974176e-01,-3.333585864620740580e-01,-3.284782854991565859e-01,-3.237625870867433253e-01,-3.192070112268639015e-01,-3.148071896543360726e-01,-3.105588660037423843e-01,-3.064578954792276377e-01,-3.025002440754629429e-01,-2.986819873966712890e-01,-2.949993091189149208e-01,-2.914484991389800772e-01,-2.880259514512093499e-01,-2.847281617914887430e-01
-1.342254657759017311e+00,-1.333241257184859530e+00,-1.324083563510255246e+00,-1.314784498455864536e+00,-1.305346973607274697e+00,-1.295773895676786358e+00,-1.286068171714789488e+00,-1.276232714260944645e+00,-1.266270446424690110e+00,-1.256184306883853852e+00,-1.245977254789407018e+00,-1.235652274563635133e+00,-1.225212380578260651e+00,-1.214660621698302911e+00,-1.204000085676770082e+00,-1.193233903384594674e+00,-1.182365252859615801e+00,-1.171397363157859361e+00,-1.160333517989888596e+00,-1.149177059124618205e+00,-1.137931389542709892e+00,-1.126599976321497776e+00,-1.115186353233366567e+00,-1.103694123039620445e+00,-1.092126959462134117e+00,-1.080488608815520113e+00,-1.068782891283135417e+00,-1.057013701821045260e+00,-1.045185010675024895e+00,-1.033300863496844801e+00,-1.021365381047438792e+00,-1.009382758476103703e+00,-9.973572641666217375e-01,-9.852932381431118714e-01,-9.731950900305286201e-01,-9.610672965669887491e-01,-9.489143986675264708e-01,-9.367409980414386217e-01,-9.245517533680490674e-01,-9.123513760384931448e-01,-9.001446254739625674e-01,-8.879363040337234780e-01,-8.757312515291353350e-01,-8.635343393627606945e-01,-8.513504643145021200e-01,-8.391845419994619082e-01,-8.270415000248602100e-01,-8.149262708758510110e-01,-8.028437845624126767e-01,-7.907989610616058540e-01,-7.787967025913867802e-01,-7.668418857538022992e-01,-7.549393535867345850e-01,-7.430939075644222847e-01,-7.313102995877076573e-01,-7.195932240053626305e-01,-7.079473097079002075e-01,-6.963771123349956627e-01,-6.848871066370095795e-01,-6.734816790301341172e-01,-6.621651203833863741e-01,-6.509416190740542341e-01,-6.398152543462826136e-01,-6.287899900053001145e-01,-6.178696684773313796e-01,-6.070580052625752510e-01,-5.963585838057577915e-01,-5.857748508057394332e-01,-5.753101119825019261e-01,-5.649675283165855877e-01,-5.547501127727334502e-01,-5.446607275161768902e-01,-5.347020816266613297e-01,-5.248767293120457644e-01,-5.151870686200981098e-01,-5.056353406440212694e-01,-4.962236292142787608e-01,-4.869538610664847500e-01,-4.778278064725040020e-01,-4.688470803194703107e-01,-4.600131436192343992e-01,-4.513273054287478825e-01,-4.427907251601513883e-01,-4.344044152578120377e-01,-4.261692442182838381e-01,-4.180859399281415811e-01,-4.101550932938354821e-01,-4.023771621371616813e-01,-3.947524753296026701e-01,-3.872812371386685770e-01,-3.799635317594508566e-01,-3.727993280048615965e-01,-3.657884841284770872e-01,-3.589307527544974841e-01,-3.522257858900749161e-01,-3.456731399961292528e-01,-3.392722810937401912e-01,-3.330225898842783527e-01,-3.269233668625696199e-01,-3.209738374035999708e-01
-1.254268883143047519e+00,-1.245786952319193119e+00,-1.237239161822351941e+00,-1.228623648180020123e+00,-1.219938621111880117e+00,-1.211182376694188489e+00,-1.202353309900153322e+00,-1.193449926415025120e+00,-1.184470853634993714e+00,-1.175414850770462039e+00,-1.166280817986604657e+00,-1.157067804527071475e+00,-1.147775015780037045e+00,-1.138401819259281078e+00,-1.128947749486368890e+00,-1.119412511773065111e+00,-1.109795984915655787e+00,-1.100098222824682059e+00,-1.090319455124530545e+00,-1.080460086767260908e+00,-1.070520696713871400e+00,-1.060502035743794202e+00,-1.050405023459781484e+00,-1.040230744560405096e+00,-1.029980444456194411e+00,-1.019655524307977679e+00,-1.009257535567334330e+00,-9.987881740992681223e-01,-9.882492739663533143e-01,-9.776428009517919016e-01,-9.669708458961425723e-01,-9.562356179190543148e-01,-9.454394375932665406e-01,-9.345847301335626911e-01,-9.236740186583426437e-01,-9.127099175761826944e-01,-9.016951261442317511e-01,-8.906324222396719836e-01,-8.795246563798244654e-01,-8.683747460208951496e-01,-8.571856701598833395e-01,-8.459604642589030332e-01,-8.347022155061154525e-01,-8.234140584226983250e-01,-8.120991708208162851e-01,-8.007607701134246136e-01,-7.894021099729460200e-01,-7.780264773324425676e-01,-7.666371897198279717e-01,-7.552375929129647725e-01,-7.438310589011319918e-01,-7.324209841363295004e-01,-7.210107880562168781e-01,-7.096039118590877770e-01,-6.982038175102265321e-01,-6.868139869581711965e-01,-6.754379215388748303e-01,-6.640791415454345703e-01,-6.527411859409600892e-01,-6.414276121922524165e-01,-6.301419962022302146e-01,-6.188879323194624860e-01,-6.076690334037286867e-01,-5.964889309272095597e-01,-5.853512750916898266e-01,-5.742597349430286213e-01,-5.632179984650975690e-01,-5.522297726363961656e-01,-5.412987834336047133e-01,-5.304287757674379655e-01,-5.196235133372821835e-01,-5.088867783922493837e-01,-4.982223713874341375e-01,-4.876341105253308439e-01,-4.771258311735268598e-01,-4.667013851509422273e-01,-4.563646398760403122e-01,-4.461194773715523310e-01,-4.359697931213681876e-01,-4.259194947763356720e-01,-4.159725007067519020e-01,-4.061327384003620145e-01,-3.964041427056639311e-01,-3.867906539212629946e-01,-3.772962157329359245e-01,-3.679247730009180262e-01,-3.586802694007578673e-01,-3.495666449218413629e-01,-3.405878332284194565e-01,-3.317477588886338924e-01,-3.230503344776549657e-01,-3.144994575615997490e-01,-3.060990075694053347e-01,-2.978528425602762209e-01,-2.897647958947054403e-01,-2.818386728174053779e-01,-2.740782469607391247e-01,-2.664872567774629331e-01,-2.590694019117332214e-01,-2.518283395174211736e-01
-8.708254001655457710e-01,-8.703576111212224520e-01,-8.696953612427115177e-01,-8.688422166608815722e-01,-8.678017058763498603e-01,-8.665773168429388162e-01,-8.651724943047399696e-01,-8.635906373782770151e-01,-8.618350973713528873e-01,-8.599091758302689348e-01,-8.578161228072699318e-01,-8.555591353402379751e-01,-8.531413561368768050e-01,-8.505658724558385897e-01,-8.478357151775185452e-01,-8.449538580574690316e-01,-8.419232171556914057e-01,-8.387466504353178198e-01,-8.354269575244924750e-01,-8.319668796355519369e-01,-8.283690996358834546e-01,-8.246362422651343227e-01,-8.207708744937272094e-01,-8.167755060179079374e-01,-8.126525898868236508e-01,-8.084045232573898732e-01,-8.040336482729459888e-01,-7.995422530619411550e-01,-7.949325728531047019e-01,-7.902067912037671338e-01,-7.853670413381820259e-01,-7.804154075928694256e-01,-7.753539269661572364e-01,-7.701845907692230764e-01,-7.649093463760550105e-01,-7.595300990698370391e-01,-7.540487139833357277e-01,-7.484670181309013293e-01,-7.427868025297311716e-01,-7.370098244080235395e-01,-7.311378094976345166e-01,-7.251724544087952973e-01,-7.191154290843583263e-01,-7.129683793309551376e-01,-7.067329294242996607e-01,-7.004106847857242135e-01,-6.940032347268545454e-01,-6.875121552591128005e-01,-6.809390119645166717e-01,-6.742853629239671243e-01,-6.675527616989550550e-01,-6.607427603622898493e-01,-6.538569125731356069e-01,-6.468967766912866457e-01,-6.398639189252441906e-01,-6.327599165082617994e-01,-6.255863608961287348e-01,-6.183448609800373807e-01,-6.110370463074487057e-01,-6.036645703034337895e-01,-5.962291134845186802e-01,-5.887323866566226416e-01,-5.811761340882207749e-01,-5.735621366494392248e-01,-5.658922149073474239e-01,-5.581682321673112623e-01,-5.503920974498736074e-01,-5.425657683922603391e-01,-5.346912540632859923e-01,-5.267706176801234541e-01,-5.188059792151665794e-01,-5.107995178809988657e-01,-5.027534744813526579e-01,-4.946701536158509827e-01,-4.865519257263273278e-01,-4.784012289725743106e-01,-4.702205709255382615e-01,-4.620125300662055734e-01,-4.537797570787694967e-01,-4.455249759270989429e-01,-4.372509847040771946e-01,-4.289606562440185789e-01,-4.206569384891445385e-01,-4.123428546019645147e-01,-4.040215028164032551e-01,-3.956960560216190581e-01,-3.873697610736687169e-01,-3.790459378315121919e-01,-3.707279779152660160e-01,-3.624193431861638670e-01,-3.541235639492857912e-01,-3.458442368818394064e-01,-3.375850226915376728e-01,-3.293496435114623422e-01,-3.211418800396766970e-01,-3.129655684337522281e-01,-3.048245969723032966e-01,-2.967229024975195362e-01,-2.886644666545820637e-01,-2.806533119456688929e-01
-1.318524720922605864e+00,-1.310974907918672328e+00,-1.303304805493250562e+00,-1.295514087668391490e+00,-1.287602514586607461e+00,-1.279569933557066497e+00,-1.271416279922173542e+00,-1.263141577742343591e+00,-1.254745940297616213e+00,-1.246229570405648746e+00,-1.237592760556509797e+00,-1.228835892865594248e+00,-1.219959438846899724e+00,-1.210963959009801139e+00,-1.201850102283373412e+00,-1.192618605273204402e+00,-1.183270291356514736e+00,-1.173806069622265413e+00,-1.164226933663751851e+00,-1.154533960232001277e+00,-1.144728307759025787e+00,-1.134811214760724551e+00,-1.124783998129879503e+00,-1.114648051330323630e+00,-1.104404842503906137e+00,-1.094055912502390093e+00,-1.083602872856856525e+00,-1.073047403697540148e+00,-1.062391251637342826e+00,-1.051636227632476883e+00,-1.040784204833849591e+00,-1.029837116442871237e+00,-1.018796953585359155e+00,-1.007665763217134414e+00,-9.964456460747392885e-01,-9.851387546844609933e-01,-9.737472914425391313e-01,-9.622735067790191277e-01,-9.507196974172613668e-01,-9.390882047405519906e-01,-9.273814132766555751e-01,-9.156017493104522398e-01,-9.037516796340481218e-01,-8.918337104429236994e-01,-8.798503863858011531e-01,-8.678042897749678186e-01,-8.556980399627811540e-01,-8.435342928890419145e-01,-8.313157408027942452e-01,-8.190451121609692020e-01,-8.067251717050818449e-01,-7.943587207159483743e-01,-7.819485974451032551e-01,-7.694976777202844342e-01,-7.570088757209942898e-01,-7.444851449187623871e-01,-7.319294791753290230e-01,-7.193449139905352396e-01,-7.067345278902472661e-01,-6.941014439431807403e-01,-6.814488313940121333e-01,-6.687799073986717691e-01,-6.560979388462369055e-01,-6.434062442503543089e-01,-6.307081956916584797e-01,-6.180072207912026272e-01,-6.053068046934899638e-01,-5.926104920363202133e-01,-5.799218888833170826e-01,-5.672446645937270215e-01,-5.545825536028723413e-01,-5.419393570855057796e-01,-5.293189444732899762e-01,-5.167252547967118304e-01,-5.041622978209348016e-01,-4.916341549444729897e-01,-4.791449798290665085e-01,-4.666989987288496233e-01,-4.543005104867992583e-01,-4.419538861665679996e-01,-4.296635682881556062e-01,-4.174340696364857162e-01,-4.052699716128311258e-01,-3.931759221001964177e-01,-3.811566328152399818e-01,-3.692168761211000461e-01,-3.573614812775953165e-01,-3.455953301077248629e-01,-3.339233520621529006e-01,-3.223505186664988309e-01,-3.108818373396894930e-01,-2.995223445754097713e-01,-2.882770984827690008e-01,-2.771511706866855440e-01,-2.661496375931317604e-01,-2.552775710292713440e-01,-2.445400282736165942e-01,-2.339420414965771022e-01,-2.234886066371613578e-01,-2.131846717470177732e-01
-1.283801792186966662e+00,-1.277171158252161653e+00,-1.270417059324566722e+00,-1.263539966575401241e+00,-1.256540461393779839e+00,-1.249419234970749581e+00,-1.242177087456499684e+00,-1.234814926679386193e+00,-1.227333766417820993e+00,-1.219734724218641375e+00,-1.212019018758273781e+00,-1.204187966745842164e+00,-1.196242979370256698e+00,-1.188185558296318334e+00,-1.180017291217851927e+00,-1.171739846978907984e+00,-1.163354970277027611e+00,-1.154864475965478032e+00,-1.146270242974182452e+00,-1.137574207871736132e+00,-1.128778358093439405e+00,-1.119884724862588055e+00,-1.110895375834406007e+00,-1.101812407493863777e+00,-1.092637937340247944e+00,-1.083374095892698286e+00,-1.074023018551948372e+00,-1.064586837354284832e+00,-1.055067672654135258e+00,-1.045467624771851956e+00,-1.035788765643041121e+00,-1.026033130505315416e+00,-1.016202709657547665e+00,-1.006299440325648220e+00,-9.963251986675404348e-01,-9.862817919484420104e-01,-9.761709509157560083e-01,-9.659943224008785689e-01,-9.557534621730451319e-01,-9.454498280680426747e-01,-9.350847734121631172e-01,-9.246595407592560489e-01,-9.141752559561667768e-01,-9.036329225492162331e-01,-8.930334165417853631e-01,-8.823774815104484803e-01,-8.716657240845729904e-01,-8.608986097918159830e-01,-8.500764592695589927e-01,-8.391994448400524886e-01,-8.282675874448796050e-01,-8.172807539323497794e-01,-8.062386546895524697e-01,-7.951408416091197973e-01,-7.839867063791979840e-01,-7.727754790837803034e-01,-7.615062270993552263e-01,-7.501778542728224641e-01,-7.387891003647909516e-01,-7.273385407417035653e-01,-7.158245862997466569e-01,-7.042454836031580845e-01,-6.925993152193691271e-01,-6.808840002333887975e-01,-6.690972949239438750e-01,-6.572367935841244568e-01,-6.452999294696518673e-01,-6.332839758583582723e-01,-6.211860472050440007e-01,-6.090031003765644657e-01,-5.967319359527484268e-01,-5.843691995795995409e-01,-5.719113833621457532e-01,-5.593548272852814085e-01,-5.466957206519810208e-01,-5.339301035293523290e-01,-5.210538681941477845e-01,-5.080627605705213545e-01,-4.949523816540560839e-01,-4.817181889173479670e-01,-4.683554976937345238e-01,-4.548594825371093942e-01,-4.412251785571380536e-01,-4.274474827306177227e-01,-4.135211551911955885e-01,-3.994408205011817925e-01,-3.852009689107542822e-01,-3.707959576114933098e-01,-3.562200119928772279e-01,-3.414672269121413750e-01,-3.265315679897534684e-01,-3.114068729447129202e-01,-2.960868529859216336e-01,-2.805650942780429924e-01,-2.648350595025622534e-01,-2.488900895371871647e-01,-2.327234052793236696e-01,-2.163281096421193483e-01,-1.996971897545140040e-01,-1.828235193998902774e-01
-9.072158247427467570e-01,-9.046668478619541709e-01,-9.021143864207168406e-01,-8.995585185568293340e-01,-8.969993245047631625e-01,-8.944368865975476091e-01,-8.918712892675277892e-01,-8.893026190459578650e-01,-8.867309645613952185e-01,-8.841564165368477335e-01,-8.815790677856395474e-01,-8.789990132059486427e-01,-8.764163497739796416e-01,-8.738311765357265060e-01,-8.712435945972869522e-01,-8.686537071136848365e-01,-8.660616192761616539e-01,-8.634674382978962948e-01,-8.608712733981114251e-01,-8.582732357845304083e-01,-8.556734386341420251e-01,-8.530719970722400181e-01,-8.504690281496967152e-01,-8.478646508184359831e-01,-8.452589859050740895e-01,-8.426521560826898405e-01,-8.400442858406979019e-01,-8.374355014527901098e-01,-8.348259309429213459e-01,-8.322157040493086688e-01,-8.296049521864219400e-01,-8.269938084049417437e-01,-8.243824073496659466e-01,-8.217708852153434718e-01,-8.191593797004232957e-01,-8.165480299587006829e-01,-8.139369765488564390e-01,-8.113263613818730846e-01,-8.087163276663293932e-01,-8.061070198515690732e-01,-8.034985835687402655e-01,-8.008911655697186216e-01,-7.982849136639111887e-01,-7.956799766529578655e-01,-7.930765042633428630e-01,-7.904746470769312694e-01,-7.878745564594543671e-01,-7.852763844869653509e-01,-7.826802838702953125e-01,-7.800864078775400223e-01,-7.774949102546123703e-01,-7.749059451439005430e-01,-7.723196670010741283e-01,-7.697362305100845514e-01,-7.671557904964094732e-01,-7.645785018385976572e-01,-7.620045193781678217e-01,-7.594339978279285308e-01,-7.568670916787785252e-01,-7.543039551050618741e-01,-7.517447418685456739e-01,-7.491896052210993417e-01,-7.466386978061558821e-01,-7.440921715590320673e-01,-7.415501776062038974e-01,-7.390128661636159446e-01,-7.364803864341245010e-01,-7.339528865041675676e-01,-7.314305132397589393e-01,-7.289134121819106360e-01,-7.264017274415808245e-01,-7.238956015942639155e-01,-7.213951755743173155e-01,-7.189005885691479580e-01,-7.164119779133614196e-01,-7.139294789829924159e-01,-7.114532250899294752e-01,-7.089833473766512517e-01,-7.065199747113926065e-01,-7.040632335838555855e-01,-7.016132480015897510e-01,-6.991701393871546655e-01,-6.967340264761905377e-01,-6.943050252165111624e-01,-6.918832486683407224e-01,-6.894688069058146906e-01,-6.870618069198581868e-01,-6.846623525225634666e-01,-6.822705442531780129e-01,-6.798864792858209105e-01,-6.775102513390371950e-01,-6.751419505873024196e-01,-6.727816635745846874e-01,-6.704294731300698418e-01,-6.680854582861558422e-01,-6.657496941988121364e-01,-6.634222520704062820e-01,-6.611031990750898535e-01,-6.587925982868327868e-01,-6.564905086101991971e-01
-1.588339240628098281e+00,-1.560389892564865821e+00,-1.531866320012274407e+00,-1.502872683851150803e+00,-1.473512371540937949e+00,-1.443886878601351231e+00,-1.414094786055361652e+00,-1.384230852753716157e+00,-1.354385236034507667e+00,-1.324642848650019022e+00,-1.295082854627714219e+00,-1.265778301975392761e+00,-1.236795886074979922e+00,-1.208195834345530795e+00,-1.180031900335408057e+00,-1.152351453808760695e+00,-1.125195652558645509e+00,-1.098599681511860826e+00,-1.072593045073630069e+00,-1.047199899471304985e+00,-1.022439412975580719e+00,-9.983261431954872922e-01,-9.748704220638828577e-01,-9.520787405744102205e-01,-9.299541267370139419e-01,-9.084965115416792081e-01,-8.877030789283844037e-01,-8.675685968371733559e-01,-8.480857273477919733e-01,-8.292453147135634417e-01,-8.110366507547519532e-01,-7.934477176123722053e-01,-7.764654082863329254e-01,-7.600757257052861426e-01,-7.442639613131505349e-01,-7.290148543222603195e-01,-7.143127328877190152e-01,-7.001416385131515874e-01,-6.864854350145783712e-01,-6.733279033552874715e-01,-6.606528236277626753e-01,-6.484440454052089464e-01,-6.366855476200883324e-01,-6.253614890545313720e-01,-6.144562504508961354e-01,-6.039544691726130843e-01,-5.938410672678897662e-01,-5.841012737132329491e-01,-5.747206415412065006e-01,-5.656850604880871991e-01,-5.569807657325656081e-01,-5.485943432366131578e-01,-5.405127321442044774e-01,-5.327232246426647500e-01,-5.252134636449556915e-01,-5.179714386089351308e-01,-5.109854797713944130e-01,-5.042442510401552447e-01,-4.977367417564733110e-01,-4.914522575121580417e-01,-4.853804101808978366e-01,-4.795111073010407399e-01,-4.738345409272270992e-01,-4.683411760506122068e-01,-4.630217386717114803e-01,-4.578672035959072684e-01,-4.528687820092613947e-01,-4.480179088812301647e-01,-4.433062302310570857e-01,-4.387255902858682166e-01,-4.342680185506917478e-01,-4.299257168036263455e-01,-4.256910460231047022e-01,-4.215565132485312727e-01,-4.175147583704175158e-01,-4.135585408414357289e-01,-4.096807262954784701e-01,-4.058742730577564739e-01,-4.021322185251909875e-01,-3.984476653927211398e-01,-3.948137676976886112e-01,-3.912237166510614816e-01,-3.876707262209106997e-01,-3.841480184302275003e-01,-3.806488083277785872e-01,-3.771662885872770765e-01,-3.736936136865833813e-01,-3.702238836150069101e-01,-3.667501270529243129e-01,-3.632652839639254339e-01,-3.597621875354595211e-01,-3.562335453994929235e-01,-3.526719200599377491e-01,-3.490697084486356072e-01,-3.454191205263519304e-01,-3.417121568396308540e-01,-3.379405849384566896e-01,-3.340959145534172503e-01,-3.301693714245179656e-01,-3.261518696669916118e-01
-1.709554575783723163e+00,-1.680559824894951371e+00,-1.651843314356469694e+00,-1.623419394503003987e+00,-1.595300779460099294e+00,-1.567498614518297417e+00,-1.540022549578330624e+00,-1.512880817125090926e+00,-1.486080313324281699e+00,-1.459626680979471125e+00,-1.433524393233874594e+00,-1.407776837046561758e+00,-1.382386395613690588e+00,-1.357354529039301427e+00,-1.332681852685368762e+00,-1.308368212745937287e+00,-1.284412758694601697e+00,-1.260814012347999391e+00,-1.237569933370417319e+00,-1.214677981116455641e+00,-1.192135172770342866e+00,-1.169938137792751132e+00,-1.148083168729471026e+00,-1.126566268471908216e+00,-1.105383194087890875e+00,-1.084529497363499351e+00,-1.064000562213357481e+00,-1.043791639128777149e+00,-1.023897876841005417e+00,-1.004314351381227599e+00,-9.850360927204706574e-01,-9.660581091716518021e-01,-9.473754097331563706e-01,-9.289830245488988059e-01,-9.108760236541484367e-01,-8.930495341697746170e-01,-8.754987561002078866e-01,-8.582189768825296827e-01,-8.412055848258521706e-01,-8.244540815716436821e-01,-8.079600936969983938e-01,-7.917193835741196395e-01,-7.757278595905108265e-01,-7.599815858256055989e-01,-7.444767912708123436e-01,-7.292098786712077896e-01,-7.141774330583805508e-01,-6.993762300351977768e-01,-6.848032438644811037e-01,-6.704556554047640393e-01,-6.563308599273857125e-01,-6.424264748401524727e-01,-6.287403473336343751e-01,-6.152705619568434869e-01,-6.020154481195337803e-01,-5.889735875086797856e-01,-5.761438213968117505e-01,-5.635252578098479681e-01,-5.511172785118588768e-01,-5.389195457539087686e-01,-5.269320087237698846e-01,-5.151549096229853797e-01,-5.035887892875761107e-01,-4.922344922587446603e-01,-4.810931712003874150e-01,-4.701662905512278834e-01,-4.594556292911499695e-01,-4.489632826940107568e-01,-4.386916629331039097e-01,-4.286434984007611027e-01,-4.188218316005790642e-01,-4.092300154697110504e-01,-3.998717079898146953e-01,-3.907508649488923291e-01,-3.818717307225992230e-01,-3.732388269528771896e-01,-3.648569390141703228e-01,-3.567311001731097719e-01,-3.488665733665348712e-01,-3.412688305450028436e-01,-3.339435295545034599e-01,-3.268964885577379520e-01,-3.201336580278074107e-01,-3.136610903811191675e-01,-3.074849073522869514e-01,-3.016112652512177861e-01,-2.960463182807978044e-01,-2.907961801318189599e-01,-2.858668841092910640e-01,-2.812643420801133054e-01,-2.769943025653927582e-01,-2.730623083305839804e-01,-2.694736538522037317e-01,-2.662333430603348594e-01,-2.633460477707618153e-01,-2.608160672287270221e-01,-2.586472891875291058e-01,-2.568431529391617674e-01,-2.554066147007995613e-01,-2.543401157402455093e-01
-1.054052246359106215e+00,-1.051171142638076095e+00,-1.048193484995215918e+00,-1.045117891165687096e+00,-1.041942981140233648e+00,-1.038667377623699872e+00,-1.035289706519275210e+00,-1.031808597438248043e+00,-1.028222684234966655e+00,-1.024530605566654318e+00,-1.020731005477684583e+00,-1.016822534007895129e+00,-1.012803847824522929e+00,-1.008673610877365956e+00,-1.004430495076825025e+00,-1.000073180994562216e+00,-9.956003585866153305e-01,-9.910107279389592794e-01,-9.863030000356796112e-01,-9.814758975501434168e-01,-9.765281556598068846e-01,-9.714585228856087440e-01,-9.662657619572276868e-01,-9.609486507058895288e-01,-9.555059829868326471e-01,-9.499365696340376086e-01,-9.442392394503520414e-01,-9.384128402367364341e-01,-9.324562398649829387e-01,-9.263683273989522515e-01,-9.201480142700966258e-01,-9.137942355138273243e-01,-9.073059510741066092e-01,-9.006821471845092297e-01,-8.939218378349169658e-01,-8.870240663339403753e-01,-8.799879069781473273e-01,-8.728124668401722186e-01,-8.654968876887938478e-01,-8.580403480551048734e-01,-8.504420654599165186e-01,-8.427012988185673681e-01,-8.348173510403020803e-01,-8.267895718403563965e-01,-8.186173607838002075e-01,-8.103001705810541910e-01,-8.018375106557688037e-01,-7.932289510064364224e-01,-7.844741263836698675e-01,-7.755727408054915450e-01,-7.665245724332392374e-01,-7.573294788307407543e-01,-7.479874026292610001e-01,-7.384983776202942440e-01,-7.288625352975850458e-01,-7.190801118687337734e-01,-7.091514557553713072e-01,-6.990770355991066110e-01,-6.888574487882562769e-01,-6.784934305176686387e-01,-6.679858633907673759e-01,-6.573357875691693275e-01,-6.465444114708751577e-01,-6.356131230130206422e-01,-6.245435013895005438e-01,-6.133373293673634041e-01,-6.019966060787398376e-01,-5.905235602771417014e-01,-5.789206640182700259e-01,-5.671906467159703036e-01,-5.553365095136966190e-01,-5.433615399007974966e-01,-5.312693264911623192e-01,-5.190637738693339998e-01,-5.067491173961606865e-01,-4.943299378525564669e-01,-4.818111757860994993e-01,-4.691981454111561756e-01,-4.564965478992317749e-01,-4.437124838824915152e-01,-4.308524649801797057e-01,-4.179234241452785548e-01,-4.049327246175321027e-01,-3.918881672592945953e-01,-3.787979960429450621e-01,-3.656709014532586455e-01,-3.525160215655989138e-01,-3.393429405615115968e-01,-3.261616844477339683e-01,-3.129827137531703274e-01,-2.998169129914367570e-01,-2.866755766944713013e-01,-2.735703918456880990e-01,-2.605134165694333315e-01,-2.475170549671002473e-01,-2.345940280291544944e-01,-2.217573405962761091e-01,-2.090202443914959130e-01,-1.963961971980532906e-01,-1.838988183140240762e-01
